acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
5,1,8.216000080108643,test,1,z,21783.999919891357,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),94098.5,I,z,1369,1369,,5,yes,1,1373.6999998092651,92724.80000019073,CLJ,CLJ,9004,LC,B,89046,,5
5,1,11.299999952316284,test,0,m,18700.000047683716,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),97181.80000019073,I,z,3057,3057,,6,no,1,3073.699999809265,94108.10000038147,JGDMNSVPW,JGZMNSVPW,9004,LC,B,90430,,6
6,1,14.900000095367432,test,1,z,15099.999904632568,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),100781.7000002861,I,z,3591,3591,,7,yes,1,3591.9000000953674,97189.80000019073,FPTVHKCBJ,FPTVHKCBJ,9004,LC,B,93511,,7
7,1,17.382999897003174,test,1,m,12617.000102996826,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),103265.10000038147,I,m,2474,2474,,8,no,1,2477.9000000953674,100787.2000002861,XRPZBS,ZRPBDH,9004,LC,B,97109,,8
8,1,19.266000032424927,test,1,m,10733.999967575073,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),105148.60000038147,I,m,1861,1861,,9,no,1,1876.2000002861023,103272.40000009537,ZSQ,ZSP,9004,LC,B,99594,,9
9,1,21.700000047683716,test,1,z,8299.999952316284,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),107582.0,I,z,2409,2409,,10,yes,1,2425.5999999046326,105156.40000009537,MPZRXL,MPZRXL,9004,LC,B,101478,,10
10,1,22.933000087738037,test,1,m,7066.999912261963,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),108814.90000009537,I,m,1224,1224,,11,no,1,1225.5,107589.40000009537,KJH,KRH,9004,LC,B,103911,,11
11,1,25.632999897003174,test,1,z,4367.000102996826,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),111515.2000002861,I,z,2679,2679,,12,yes,1,2692.5,108822.7000002861,SMNHVTFCB,SMNHVTFCB,9004,LC,B,105144,,12
12,1,28.032999992370605,test,1,z,1967.0000076293945,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),113915.10000038147,I,z,2379,2379,,13,yes,1,2393.1000003814697,111522.0,KJWTQF,KJWTQF,9004,LC,B,107844,,13
12,1,30.01699995994568,test,0,z,-16.99995994567871,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),115898.7000002861,I,None,1975,1975,,14,yes,1,1976.3000001907349,113922.40000009537,CHDKQGLMB,CHDKQGLMB,9004,LC,B,110244,,14
1,2,2.498999834060669,test,1,z,27501.00016593933,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),126048.5,I,z,2489,,2489.0,1,yes,1,12126.099999904633,113922.40000009537,PRDBZTYFN,PRDBZTYFN,9004,LC,B,,119878.0,1
1,2,4.449999809265137,test,0,m,25550.000190734863,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),127998.60000038147,I,z,1941,,1941.0,2,no,1,14076.200000286102,113922.40000009537,NCWJDZ,NCMJDZ,9004,LC,B,,122378.0,2
2,2,5.665999889373779,test,1,m,24334.00011062622,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),129214.80000019073,I,m,1204,,1204.0,3,no,1,15292.400000095367,113922.40000009537,KHW,KBW,9004,LC,B,,124331.0,3
3,2,8.215999841690063,test,1,m,21784.000158309937,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),131765.10000038147,I,m,2536,,2536.0,4,no,1,17842.700000286102,113922.40000009537,ZRBGMF,ZRBCMF,9004,LC,B,,125543.0,4
4,2,9.41599988937378,test,1,m,20584.00011062622,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),132965.2000002861,I,m,1186,,1186.0,5,no,1,19042.800000190735,113922.40000009537,BTH,BYH,9004,LC,B,,128093.0,5
5,2,12.299000024795532,test,1,z,17700.999975204468,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),135848.5,I,z,2866,,2866.0,6,yes,1,21926.099999904633,113922.40000009537,XWKQRYCNZ,XWKQRYCNZ,9004,LC,B,,129293.0,6
6,2,14.532999992370605,test,1,z,15467.000007629395,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),138081.7000002861,I,z,2221,,2221.0,7,yes,1,24159.300000190735,113922.40000009537,HNPDLK,HNPDLK,9004,LC,B,,132178.0,7
7,2,16.715999841690063,test,1,m,13284.000158309937,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),140265.2000002861,I,m,2162,,2162.0,8,no,1,26342.800000190735,113922.40000009537,WMQTRSGLZ,WMQTRZGLZ,9004,LC,B,,134413.0,8
8,2,17.882999897003174,test,1,z,12117.000102996826,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),141432.2000002861,I,z,1150,,1150.0,9,yes,1,27509.800000190735,113922.40000009537,JPN,JPN,9004,LC,B,,136593.0,9
9,2,20.549999952316284,test,1,m,9450.000047683716,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),144098.60000038147,I,m,2657,,2657.0,10,no,1,30176.200000286102,113922.40000009537,QLXSVT,QLNSVT,9004,LC,B,,137758.0,10
10,2,23.432999849319458,test,1,z,6567.000150680542,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),146981.90000009537,I,z,2868,,2868.0,11,yes,1,33059.5,113922.40000009537,YXHKZVFPB,YXHKZVFPD,9004,LC,B,,140427.0,11
11,2,25.532999992370605,test,1,z,4467.0000076293945,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),149081.90000009537,I,z,2080,,2080.0,12,yes,1,35159.5,113922.40000009537,RJZ,RJZ,9004,LC,B,,143311.0,12
12,2,27.25,test,1,z,2750.0,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),150798.60000038147,I,z,1692,,1692.0,13,yes,1,36876.2000002861,113922.40000009537,CLNPZD,CLNPZD,9004,LC,B,,145411.0,13
12,2,30.016000032424927,test,0,m,-16.000032424926758,Mon Oct 28 2024 16:45:05 GMT-0400 (Eastern Daylight Time),153565.2000002861,I,None,2759,,2759.0,14,no,1,39642.800000190735,113922.40000009537,DCBPFHXYJ,DCBPFHLYJ,9004,LC,B,,147127.0,14
