 acc_mean  block  block_c  block_dur condition   correct correct_response  endtime multichar_response    resp_time response  response_time response_time_practice_response  row_sel same  start_end  starttime             stim1             stim2 subject_id time_practice  trial
        9    2.0        2      7.440      test         1                m 104454.8          patrickkr 22559.999943        m            561                            None     28.0   no     9648.9    94805.9 pipe_new_101a.bmp pipe_new_102a.bmp       None          None      9
       10    2.0        2      8.053      test         1                z 105068.0          patrickkr 21947.000027        z            595                            None      9.0  yes    10262.1    94805.9 pipe_new_073a.bmp pipe_new_073a.bmp       None          None     10
       11    2.0        2      9.213      test         1                z 106227.9          patrickkr 20786.999941        z           1150                            None      1.0  yes    11422.0    94805.9 pipe_new_061a.bmp pipe_new_061a.bmp       None          None     11
       12    2.0        2      9.840      test         1                m 106854.8          patrickkr 20160.000086        m            613                            None      6.0   no    12048.9    94805.9 pipe_new_068a.bmp pipe_new_069a.bmp       None          None     12
       13    2.0        2     10.773      test         1                z 107787.9          patrickkr 19226.999998        z            915                            None      5.0  yes    12982.0    94805.9 pipe_new_067a.bmp pipe_new_067a.bmp       None          None     13
       14    2.0        2     11.920      test         1                m 108934.7          patrickkr 18080.000162        m           1134                            None     20.0   no    14128.8    94805.9 pipe_new_089a.bmp pipe_new_090a.bmp       None          None     14
       15    2.0        2     12.693      test         1                m 109707.9          patrickkr 17307.000160        m            755                            None     32.0   no    14902.0    94805.9 pipe_new_107a.bmp pipe_new_108a.bmp       None          None     15
       16    2.0        2     13.666      test         1                z 110681.5          patrickkr 16334.000111        z            959                            None     33.0  yes    15875.6    94805.9 pipe_new_109a.bmp pipe_new_109a.bmp       None          None     16
       17    2.0        2     14.266      test         1                m 111281.2          patrickkr 15733.999968        m            591                            None     38.0   no    16475.3    94805.9 pipe_new_116a.bmp pipe_new_117a.bmp       None          None     17
       17    2.0        2     15.026      test         0                m 112041.2          patrickkr 14973.999977        z            745                            None     22.0   no    17235.3    94805.9 pipe_new_092a.bmp pipe_new_093a.bmp       None          None     18
       18    2.0        2     15.893      test         1                z 112907.9          patrickkr 14107.000113        z            850                            None     15.0  yes    18102.0    94805.9 pipe_new_082a.bmp pipe_new_082a.bmp       None          None     19
       19    2.0        2     16.546      test         1                z 113561.2          patrickkr 13453.999996        z            637                            None     17.0  yes    18755.3    94805.9 pipe_new_085a.bmp pipe_new_085a.bmp       None          None     20
       20    2.0        2     17.106      test         1                m 114121.2          patrickkr 12894.000053        m            544                            None      8.0   no    19315.3    94805.9 pipe_new_071a.bmp pipe_new_072a.bmp       None          None     21
       21    2.0        2     17.946      test         1                m 114961.1          patrickkr 12054.000139        m            831                            None      2.0   no    20155.2    94805.9 pipe_new_062a.bmp pipe_new_063a.bmp       None          None     22
       22    2.0        2     18.706      test         1                z 115721.0          patrickkr 11294.000149        z            747                            None     27.0  yes    20915.1    94805.9 pipe_new_100a.bmp pipe_new_100a.bmp       None          None     23
       23    2.0        2     19.466      test         1                m 116481.3          patrickkr 10534.000158        m            753                            None     36.0   no    21675.4    94805.9 pipe_new_113a.bmp pipe_new_114a.bmp       None          None     24
       24    2.0        2     20.213      test         1                m 117227.8          patrickkr  9786.999941        m            727                            None     18.0   no    22421.9    94805.9 pipe_new_086a.bmp pipe_new_087a.bmp       None          None     25
       25    2.0        2     20.999      test         1                m 118014.4          patrickkr  9001.000166        m            767                            None     14.0   no    23208.5    94805.9 pipe_new_080a.bmp pipe_new_081a.bmp       None          None     26
       26    2.0        2     21.733      test         1                z 118747.8          patrickkr  8266.999960        z            716                            None     37.0  yes    23941.9    94805.9 pipe_new_115a.bmp pipe_new_115a.bmp       None          None     27
       27    2.0        2     22.319      test         1                m 119334.5          patrickkr  7680.999994        m            571                            None     40.0   no    24528.6    94805.9 pipe_new_119a.bmp pipe_new_120a.bmp       None          None     28
       28    2.0        2     23.120      test         1                m 120134.7          patrickkr  6880.000114        m            787                            None     30.0   no    25328.8    94805.9 pipe_new_104a.bmp pipe_new_105a.bmp       None          None     29
       29    2.0        2     24.319      test         1                z 121334.3          patrickkr  5680.999994        z           1188                            None     35.0  yes    26528.4    94805.9 pipe_new_112a.bmp pipe_new_112a.bmp       None          None     30
       30    2.0        2     24.972      test         1                z 121987.4          patrickkr  5028.000116        z            643                            None     39.0  yes    27181.5    94805.9 pipe_new_118a.bmp pipe_new_118a.bmp       None          None     31
       31    2.0        2     25.586      test         1                m 122600.8          patrickkr  4414.000034        m            599                            None      4.0   no    27794.9    94805.9 pipe_new_065a.bmp pipe_new_066a.bmp       None          None     32
       32    2.0        2     26.492      test         1                m 123507.4          patrickkr  3508.000135        m            898                            None     26.0   no    28701.5    94805.9 pipe_new_098a.bmp pipe_new_099a.bmp       None          None     33
       33    2.0        2     27.012      test         1                m 124027.6          patrickkr  2988.000154        m            502                            None     10.0   no    29221.7    94805.9 pipe_new_074a.bmp pipe_new_075a.bmp       None          None     34
       34    2.0        2     27.679      test         1                z 124694.1          patrickkr  2321.000099        z            655                            None     11.0  yes    29888.2    94805.9 pipe_new_076a.bmp pipe_new_076a.bmp       None          None     35
       35    2.0        2     28.412      test         1                z 125427.4          patrickkr  1588.000059        z            725                            None     19.0  yes    30621.5    94805.9 pipe_new_088a.bmp pipe_new_088a.bmp       None          None     36
       36    2.0        2     29.186      test         1                z 126200.8          patrickkr   814.000130        z            758                            None      3.0  yes    31394.9    94805.9 pipe_new_064a.bmp pipe_new_064a.bmp       None          None     37
       37    2.0        2     29.746      test         1                z 126760.7          patrickkr   253.999949        z            546                            None     13.0  yes    31954.8    94805.9 pipe_new_079a.bmp pipe_new_079a.bmp       None          None     38
       37    2.0        2     30.012      test         0                m 127027.5          patrickkr   -11.999846     None            259                            None     16.0   no    32221.6    94805.9 pipe_new_083a.bmp pipe_new_084a.bmp       None          None     39
